Created as New Dataset,Sample 353 By Analyst Date Tuesday, February 04 2025
cm-1,A
4000.00,-0.0019
3999.00,-0.0019
3998.00,-0.0019
3997.00,-0.0019
3996.00,-0.0019
3995.00,-0.0019
3994.00,-0.0019
3993.00,-0.0019
3992.00,-0.0019
3991.00,-0.0019
3990.00,-0.0019
3989.00,-0.0019
3988.00,-0.0019
3987.00,-0.0019
3986.00,-0.0019
3985.00,-0.0019
3984.00,-0.0019
3983.00,-0.0019
3982.00,-0.0019
3981.00,-0.0019
3980.00,-0.0019
3979.00,-0.0019
3978.00,-0.0019
3977.00,-0.0019
3976.00,-0.0019
3975.00,-0.0019
3974.00,-0.0019
3973.00,-0.0019
3972.00,-0.0019
3971.00,-0.0019
3970.00,-0.0019
3969.00,-0.0019
3968.00,-0.0019
3967.00,-0.0019
3966.00,-0.0019
3965.00,-0.0019
3964.00,-0.0018
3963.00,-0.0019
3962.00,-0.0019
3961.00,-0.0019
3960.00,-0.0018
3959.00,-0.0018
3958.00,-0.0018
3957.00,-0.0018
3956.00,-0.0019
3955.00,-0.0019
3954.00,-0.0018
3953.00,-0.0018
3952.00,-0.0018
3951.00,-0.0018
3950.00,-0.0018
3949.00,-0.0017
3948.00,-0.0017
3947.00,-0.0017
3946.00,-0.0017
3945.00,-0.0017
3944.00,-0.0017
3943.00,-0.0017
3942.00,-0.0018
3941.00,-0.0018
3940.00,-0.0017
3939.00,-0.0017
3938.00,-0.0018
3937.00,-0.0018
3936.00,-0.0018
3935.00,-0.0017
3934.00,-0.0017
3933.00,-0.0017
3932.00,-0.0017
3931.00,-0.0017
3930.00,-0.0017
3929.00,-0.0017
3928.00,-0.0017
3927.00,-0.0017
3926.00,-0.0017
3925.00,-0.0017
3924.00,-0.0017
3923.00,-0.0017
3922.00,-0.0016
3921.00,-0.0016
3920.00,-0.0015
3919.00,-0.0015
3918.00,-0.0015
3917.00,-0.0016
3916.00,-0.0016
3915.00,-0.0017
3914.00,-0.0017
3913.00,-0.0017
3912.00,-0.0018
3911.00,-0.0018
3910.00,-0.0018
3909.00,-0.0018
3908.00,-0.0018
3907.00,-0.0017
3906.00,-0.0016
3905.00,-0.0015
3904.00,-0.0014
3903.00,-0.0013
3902.00,-0.0011
3901.00,-0.0011
3900.00,-0.0011
3899.00,-0.0013
3898.00,-0.0014
3897.00,-0.0014
3896.00,-0.0015
3895.00,-0.0015
3894.00,-0.0016
3893.00,-0.0016
3892.00,-0.0016
3891.00,-0.0016
3890.00,-0.0016
3889.00,-0.0015
3888.00,-0.0014
3887.00,-0.0013
3886.00,-0.0013
3885.00,-0.0014
3884.00,-0.0014
3883.00,-0.0013
3882.00,-0.0013
3881.00,-0.0013
3880.00,-0.0014
3879.00,-0.0015
3878.00,-0.0015
3877.00,-0.0014
3876.00,-0.0014
3875.00,-0.0014
3874.00,-0.0015
3873.00,-0.0015
3872.00,-0.0014
3871.00,-0.0013
3870.00,-0.0013
3869.00,-0.0013
3868.00,-0.0013
3867.00,-0.0012
3866.00,-0.0012
3865.00,-0.0012
3864.00,-0.0013
3863.00,-0.0014
3862.00,-0.0013
3861.00,-0.0013
3860.00,-0.0014
3859.00,-0.0015
3858.00,-0.0016
3857.00,-0.0018
3856.00,-0.0018
3855.00,-0.0018
3854.00,-0.0016
3853.00,-0.0015
3852.00,-0.0014
3851.00,-0.0013
3850.00,-0.0013
3849.00,-0.0013
3848.00,-0.0014
3847.00,-0.0014
3846.00,-0.0015
3845.00,-0.0015
3844.00,-0.0015
3843.00,-0.0015
3842.00,-0.0014
3841.00,-0.0014
3840.00,-0.0013
3839.00,-0.0013
3838.00,-0.0013
3837.00,-0.0013
3836.00,-0.0013
3835.00,-0.0013
3834.00,-0.0013
3833.00,-0.0013
3832.00,-0.0014
3831.00,-0.0014
3830.00,-0.0015
3829.00,-0.0015
3828.00,-0.0015
3827.00,-0.0015
3826.00,-0.0015
3825.00,-0.0015
3824.00,-0.0015
3823.00,-0.0014
3822.00,-0.0013
3821.00,-0.0013
3820.00,-0.0014
3819.00,-0.0013
3818.00,-0.0012
3817.00,-0.0012
3816.00,-0.0013
3815.00,-0.0015
3814.00,-0.0015
3813.00,-0.0016
3812.00,-0.0016
3811.00,-0.0016
3810.00,-0.0017
3809.00,-0.0017
3808.00,-0.0016
3807.00,-0.0016
3806.00,-0.0016
3805.00,-0.0015
3804.00,-0.0014
3803.00,-0.0013
3802.00,-0.0014
3801.00,-0.0014
3800.00,-0.0015
3799.00,-0.0014
3798.00,-0.0013
3797.00,-0.0013
3796.00,-0.0014
3795.00,-0.0015
3794.00,-0.0016
3793.00,-0.0016
3792.00,-0.0017
3791.00,-0.0017
3790.00,-0.0018
3789.00,-0.0018
3788.00,-0.0018
3787.00,-0.0017
3786.00,-0.0017
3785.00,-0.0017
3784.00,-0.0017
3783.00,-0.0017
3782.00,-0.0016
3781.00,-0.0016
3780.00,-0.0016
3779.00,-0.0016
3778.00,-0.0016
3777.00,-0.0016
3776.00,-0.0016
3775.00,-0.0016
3774.00,-0.0017
3773.00,-0.0017
3772.00,-0.0016
3771.00,-0.0016
3770.00,-0.0016
3769.00,-0.0015
3768.00,-0.0015
3767.00,-0.0014
3766.00,-0.0014
3765.00,-0.0015
3764.00,-0.0015
3763.00,-0.0015
3762.00,-0.0014
3761.00,-0.0014
3760.00,-0.0014
3759.00,-0.0014
3758.00,-0.0014
3757.00,-0.0014
3756.00,-0.0014
3755.00,-0.0013
3754.00,-0.0013
3753.00,-0.0012
3752.00,-0.0012
3751.00,-0.0011
3750.00,-0.0010
3749.00,-0.0009
3748.00,-0.0010
3747.00,-0.0009
3746.00,-0.0009
3745.00,-0.0009
3744.00,-0.0010
3743.00,-0.0011
3742.00,-0.0010
3741.00,-0.0009
3740.00,-0.0008
3739.00,-0.0008
3738.00,-0.0007
3737.00,-0.0007
3736.00,-0.0008
3735.00,-0.0009
3734.00,-0.0009
3733.00,-0.0009
3732.00,-0.0010
3731.00,-0.0011
3730.00,-0.0012
3729.00,-0.0012
3728.00,-0.0012
