Created as New Dataset,Sample 352 By Analyst Date Tuesday, February 04 2025
cm-1,A
4000.00,-0.0018
3999.00,-0.0018
3998.00,-0.0018
3997.00,-0.0018
3996.00,-0.0018
3995.00,-0.0018
3994.00,-0.0018
3993.00,-0.0018
3992.00,-0.0018
3991.00,-0.0018
3990.00,-0.0018
3989.00,-0.0018
3988.00,-0.0018
3987.00,-0.0018
3986.00,-0.0018
3985.00,-0.0018
3984.00,-0.0018
3983.00,-0.0018
3982.00,-0.0018
3981.00,-0.0018
3980.00,-0.0018
3979.00,-0.0018
3978.00,-0.0018
3977.00,-0.0018
3976.00,-0.0018
3975.00,-0.0018
3974.00,-0.0018
3973.00,-0.0018
3972.00,-0.0018
3971.00,-0.0018
3970.00,-0.0018
3969.00,-0.0018
3968.00,-0.0018
3967.00,-0.0018
3966.00,-0.0018
3965.00,-0.0018
3964.00,-0.0018
3963.00,-0.0018
3962.00,-0.0018
3961.00,-0.0018
3960.00,-0.0017
3959.00,-0.0017
3958.00,-0.0017
3957.00,-0.0018
3956.00,-0.0018
3955.00,-0.0018
3954.00,-0.0018
3953.00,-0.0017
3952.00,-0.0017
3951.00,-0.0017
3950.00,-0.0017
3949.00,-0.0016
3948.00,-0.0016
3947.00,-0.0016
3946.00,-0.0016
3945.00,-0.0015
3944.00,-0.0016
3943.00,-0.0016
3942.00,-0.0016
3941.00,-0.0017
3940.00,-0.0016
3939.00,-0.0016
3938.00,-0.0017
3937.00,-0.0017
3936.00,-0.0017
3935.00,-0.0016
3934.00,-0.0016
3933.00,-0.0015
3932.00,-0.0015
3931.00,-0.0016
3930.00,-0.0016
3929.00,-0.0016
3928.00,-0.0016
3927.00,-0.0016
3926.00,-0.0016
3925.00,-0.0016
3924.00,-0.0016
3923.00,-0.0016
3922.00,-0.0015
3921.00,-0.0015
3920.00,-0.0014
3919.00,-0.0014
3918.00,-0.0014
3917.00,-0.0015
3916.00,-0.0015
3915.00,-0.0016
3914.00,-0.0016
3913.00,-0.0016
3912.00,-0.0017
3911.00,-0.0017
3910.00,-0.0017
3909.00,-0.0017
3908.00,-0.0017
3907.00,-0.0016
3906.00,-0.0015
3905.00,-0.0014
3904.00,-0.0013
3903.00,-0.0011
3902.00,-0.0010
3901.00,-0.0010
3900.00,-0.0010
3899.00,-0.0011
3898.00,-0.0012
3897.00,-0.0013
3896.00,-0.0014
3895.00,-0.0014
3894.00,-0.0015
3893.00,-0.0015
3892.00,-0.0015
3891.00,-0.0015
3890.00,-0.0015
3889.00,-0.0014
3888.00,-0.0013
3887.00,-0.0012
3886.00,-0.0012
3885.00,-0.0013
3884.00,-0.0013
3883.00,-0.0012
3882.00,-0.0012
3881.00,-0.0012
3880.00,-0.0013
3879.00,-0.0014
3878.00,-0.0014
3877.00,-0.0013
3876.00,-0.0013
3875.00,-0.0013
3874.00,-0.0014
3873.00,-0.0014
3872.00,-0.0013
3871.00,-0.0012
3870.00,-0.0011
3869.00,-0.0012
3868.00,-0.0012
3867.00,-0.0011
3866.00,-0.0011
3865.00,-0.0011
3864.00,-0.0012
3863.00,-0.0013
3862.00,-0.0012
3861.00,-0.0012
3860.00,-0.0013
3859.00,-0.0014
3858.00,-0.0015
3857.00,-0.0017
3856.00,-0.0018
3855.00,-0.0017
3854.00,-0.0016
3853.00,-0.0014
3852.00,-0.0013
3851.00,-0.0012
3850.00,-0.0012
3849.00,-0.0012
3848.00,-0.0012
3847.00,-0.0013
3846.00,-0.0013
3845.00,-0.0014
3844.00,-0.0014
3843.00,-0.0013
3842.00,-0.0013
3841.00,-0.0013
3840.00,-0.0012
3839.00,-0.0012
3838.00,-0.0011
3837.00,-0.0011
3836.00,-0.0011
3835.00,-0.0011
3834.00,-0.0012
3833.00,-0.0012
3832.00,-0.0012
3831.00,-0.0013
3830.00,-0.0014
3829.00,-0.0014
3828.00,-0.0013
3827.00,-0.0014
3826.00,-0.0014
3825.00,-0.0014
3824.00,-0.0014
3823.00,-0.0012
3822.00,-0.0012
3821.00,-0.0012
3820.00,-0.0013
3819.00,-0.0012
3818.00,-0.0011
3817.00,-0.0011
3816.00,-0.0012
3815.00,-0.0014
3814.00,-0.0015
3813.00,-0.0015
3812.00,-0.0015
3811.00,-0.0015
3810.00,-0.0016
3809.00,-0.0016
3808.00,-0.0015
3807.00,-0.0015
3806.00,-0.0015
3805.00,-0.0014
3804.00,-0.0013
3803.00,-0.0012
3802.00,-0.0012
3801.00,-0.0013
3800.00,-0.0014
3799.00,-0.0013
3798.00,-0.0012
3797.00,-0.0012
3796.00,-0.0013
3795.00,-0.0014
3794.00,-0.0015
3793.00,-0.0015
3792.00,-0.0016
3791.00,-0.0016
3790.00,-0.0017
3789.00,-0.0017
3788.00,-0.0017
3787.00,-0.0017
3786.00,-0.0016
3785.00,-0.0016
3784.00,-0.0016
3783.00,-0.0016
3782.00,-0.0015
3781.00,-0.0015
3780.00,-0.0015
3779.00,-0.0015
3778.00,-0.0016
3777.00,-0.0016
3776.00,-0.0015
3775.00,-0.0016
3774.00,-0.0016
3773.00,-0.0016
3772.00,-0.0016
3771.00,-0.0015
3770.00,-0.0015
3769.00,-0.0014
3768.00,-0.0014
3767.00,-0.0013
3766.00,-0.0013
3765.00,-0.0014
3764.00,-0.0014
3763.00,-0.0014
3762.00,-0.0013
3761.00,-0.0013
3760.00,-0.0013
3759.00,-0.0013
3758.00,-0.0013
3757.00,-0.0013
3756.00,-0.0013
3755.00,-0.0012
3754.00,-0.0012
3753.00,-0.0011
3752.00,-0.0011
3751.00,-0.0010
3750.00,-0.0009
3749.00,-0.0009
3748.00,-0.0009
3747.00,-0.0008
3746.00,-0.0008
3745.00,-0.0008
3744.00,-0.0009
3743.00,-0.0010
3742.00,-0.0009
3741.00,-0.0008
3740.00,-0.0007
3739.00,-0.0007
3738.00,-0.0006
3737.00,-0.0006
3736.00,-0.0007
3735.00,-0.0008
3734.00,-0.0008
3733.00,-0.0008
3732.00,-0.0008
3731.00,-0.0010
3730.00,-0.0010
3729.00,-0.0010
3728.00,-0.0010
3727.00,-0.0011
3726.00,-0.0012
3725.00,-0.0012
3724.00,-0.0012
3723.00,-0.0012
3722.00,-0.0012
3721.00,-0.0013
3720.00,-0.0013
3719.00,-0.0013
3718.00,-0.0013
3717.00,-0.0014
3716.00,-0.0014
3715.00,-0.0013
3714.00,-0.0012
3713.00,-0.0012
3712.00,-0.0011
3711.00,-0.0011
3710.00,-0.0011
3709.00,-0.0011
3708.00,-0.0012
3707.00,-0.0013
3706.00,-0.0013
3705.00,-0.0014
3704.00,-0.0014
3703.00,-0.0015
3702.00,-0.0015
3701.00,-0.0016
3700.00,-0.0016
3699.00,-0.0015
3698.00,-0.0015
3697.00,-0.0015
3696.00,-0.0015
3695.00,-0.0015
3694.00,-0.0015
3693.00,-0.0015
3692.00,-0.0015
3691.00,-0.0014
3690.00,-0.0014
3689.00,-0.0013
3688.00,-0.0013
3687.00,-0.0013
3686.00,-0.0013
3685.00,-0.0013
3684.00,-0.0013
3683.00,-0.0014
3682.00,-0.0014
3681.00,-0.0014
3680.00,-0.0014
3679.00,-0.0014
3678.00,-0.0012
3677.00,-0.0011
3676.00,-0.0010
3675.00,-0.0010
3674.00,-0.0010
3673.00,-0.0009
3672.00,-0.0008
3671.00,-0.0008
3670.00,-0.0009
3669.00,-0.0011
3668.00,-0.0012
3667.00,-0.0012
3666.00,-0.0013
3665.00,-0.0014
3664.00,-0.0015
3663.00,-0.0015
3662.00,-0.0016
3661.00,-0.0016
3660.00,-0.0016
3659.00,-0.0016
3658.00,-0.0015
3657.00,-0.0014
3656.00,-0.0014
3655.00,-0.0014
3654.00,-0.0013
3653.00,-0.0011
3652.00,-0.0009
3651.00,-0.0008
3650.00,-0.0008
3649.00,-0.0007
3648.00,-0.0006
3647.00,-0.0007
3646.00,-0.0008
3645.00,-0.0010
3644.00,-0.0011
3643.00,-0.0012
3642.00,-0.0014
3641.00,-0.0015
3640.00,-0.0015
3639.00,-0.0015
3638.00,-0.0015
3637.00,-0.0015
3636.00,-0.0015
3635.00,-0.0014
3634.00,-0.0014
3633.00,-0.0014
3632.00,-0.0013
3631.00,-0.0012
3630.00,-0.0010
3629.00,-0.0010
3628.00,-0.0011
3627.00,-0.0011
3626.00,-0.0010
3625.00,-0.0011
3624.00,-0.0012
3623.00,-0.0013
3622.00,-0.0014
3621.00,-0.0014
3620.00,-0.0014
3619.00,-0.0013
3618.00,-0.0012
3617.00,-0.0011
3616.00,-0.0010
3615.00,-0.0009
3614.00,-0.0009
3613.00,-0.0010
3612.00,-0.0010
3611.00,-0.0009
3610.00,-0.0009
3609.00,-0.0009
3608.00,-0.0010
3607.00,-0.0012
3606.00,-0.0012
3605.00,-0.0013
3604.00,-0.0013
3603.00,-0.0014
3602.00,-0.0014
3601.00,-0.0015
3600.00,-0.0014
3599.00,-0.0014
3598.00,-0.0014
3597.00,-0.0013
3596.00,-0.0013
3595.00,-0.0013
3594.00,-0.0013
3593.00,-0.0013
3592.00,-0.0013
3591.00,-0.0012
3590.00,-0.0011
3589.00,-0.0011
3588.00,-0.0011
3587.00,-0.0012
3586.00,-0.0012
3585.00,-0.0012
3584.00,-0.0012
3583.00,-0.0013
3582.00,-0.0014
3581.00,-0.0015
3580.00,-0.0015
3579.00,-0.0016
3578.00,-0.0016
3577.00,-0.0016
3576.00,-0.0016
3575.00,-0.0016
3574.00,-0.0016
3573.00,-0.0015
3572.00,-0.0015
3571.00,-0.0014
3570.00,-0.0012
3569.00,-0.0011
3568.00,-0.0011
3567.00,-0.0011
3566.00,-0.0011
3565.00,-0.0011
3564.00,-0.0011
3563.00,-0.0012
3562.00,-0.0013
3561.00,-0.0014
3560.00,-0.0015
3559.00,-0.0016
3558.00,-0.0016
3557.00,-0.0016
3556.00,-0.0016
3555.00,-0.0016
3554.00,-0.0016
3553.00,-0.0016
3552.00,-0.0016
3551.00,-0.0015
3550.00,-0.0015
3549.00,-0.0014
3548.00,-0.0014
3547.00,-0.0014
3546.00,-0.0014
3545.00,-0.0014
3544.00,-0.0014
3543.00,-0.0014
3542.00,-0.0015
3541.00,-0.0015
3540.00,-0.0016
3539.00,-0.0016
3538.00,-0.0016
3537.00,-0.0016
3536.00,-0.0016
3535.00,-0.0016
3534.00,-0.0016
3533.00,-0.0016
3532.00,-0.0016
3531.00,-0.0016
3530.00,-0.0016
3529.00,-0.0015
3528.00,-0.0015
3527.00,-0.0015
3526.00,-0.0014
3525.00,-0.0014
3524.00,-0.0015
3523.00,-0.0015
3522.00,-0.0015
3521.00,-0.0016
3520.00,-0.0016
3519.00,-0.0016
3518.00,-0.0016
3517.00,-0.0017
3516.00,-0.0017
3515.00,-0.0017
3514.00,-0.0017
3513.00,-0.0017
3512.00,-0.0017
3511.00,-0.0016
3510.00,-0.0016
3509.00,-0.0016
3508.00,-0.0016
3507.00,-0.0016
3506.00,-0.0016
3505.00,-0.0016
3504.00,-0.0016
3503.00,-0.0016
3502.00,-0.0016
3501.00,-0.0016
3500.00,-0.0016
3499.00,-0.0016
3498.00,-0.0017
3497.00,-0.0017
3496.00,-0.0017
3495.00,-0.0017
3494.00,-0.0017
3493.00,-0.0017
3492.00,-0.0017
