Created as New Dataset,Sample 350 By Analyst Date Tuesday, February 04 2025
cm-1,A
4000.00,-0.0013
3999.00,-0.0013
3998.00,-0.0013
3997.00,-0.0013
3996.00,-0.0013
3995.00,-0.0013
3994.00,-0.0013
3993.00,-0.0013
3992.00,-0.0013
3991.00,-0.0013
3990.00,-0.0013
3989.00,-0.0013
3988.00,-0.0013
3987.00,-0.0013
3986.00,-0.0013
3985.00,-0.0013
3984.00,-0.0013
3983.00,-0.0013
3982.00,-0.0013
3981.00,-0.0013
3980.00,-0.0013
3979.00,-0.0013
3978.00,-0.0013
3977.00,-0.0013
3976.00,-0.0013
3975.00,-0.0013
3974.00,-0.0013
3973.00,-0.0013
3972.00,-0.0013
3971.00,-0.0013
3970.00,-0.0013
3969.00,-0.0013
3968.00,-0.0013
3967.00,-0.0013
3966.00,-0.0013
3965.00,-0.0013
3964.00,-0.0013
3963.00,-0.0013
3962.00,-0.0013
3961.00,-0.0013
3960.00,-0.0013
3959.00,-0.0013
3958.00,-0.0013
3957.00,-0.0013
3956.00,-0.0013
3955.00,-0.0013
3954.00,-0.0013
3953.00,-0.0013
3952.00,-0.0013
3951.00,-0.0012
3950.00,-0.0012
3949.00,-0.0012
3948.00,-0.0012
3947.00,-0.0012
3946.00,-0.0011
3945.00,-0.0011
3944.00,-0.0012
3943.00,-0.0012
3942.00,-0.0012
3941.00,-0.0012
3940.00,-0.0012
3939.00,-0.0012
3938.00,-0.0012
3937.00,-0.0012
3936.00,-0.0012
3935.00,-0.0012
3934.00,-0.0012
3933.00,-0.0011
3932.00,-0.0012
3931.00,-0.0012
3930.00,-0.0012
3929.00,-0.0012
3928.00,-0.0012
3927.00,-0.0012
3926.00,-0.0012
3925.00,-0.0012
3924.00,-0.0012
3923.00,-0.0012
3922.00,-0.0011
3921.00,-0.0011
3920.00,-0.0011
3919.00,-0.0011
3918.00,-0.0011
3917.00,-0.0011
3916.00,-0.0011
3915.00,-0.0012
3914.00,-0.0012
3913.00,-0.0012
3912.00,-0.0012
3911.00,-0.0013
3910.00,-0.0013
3909.00,-0.0013
3908.00,-0.0013
3907.00,-0.0012
3906.00,-0.0011
3905.00,-0.0011
3904.00,-0.0010
3903.00,-0.0008
3902.00,-0.0007
3901.00,-0.0007
3900.00,-0.0007
3899.00,-0.0008
3898.00,-0.0009
3897.00,-0.0010
3896.00,-0.0010
3895.00,-0.0011
3894.00,-0.0011
3893.00,-0.0011
3892.00,-0.0011
3891.00,-0.0011
3890.00,-0.0011
3889.00,-0.0011
3888.00,-0.0010
3887.00,-0.0009
3886.00,-0.0009
3885.00,-0.0010
3884.00,-0.0010
3883.00,-0.0009
3882.00,-0.0009
3881.00,-0.0009
3880.00,-0.0010
3879.00,-0.0010
3878.00,-0.0010
3877.00,-0.0010
3876.00,-0.0009
