Created as New Dataset,Sample 353 By Analyst Date Thursday, February 06 2025
cm-1,%T
4000.00,130.43
3999.00,130.43
3998.00,130.42
3997.00,130.42
3996.00,130.42
3995.00,130.41
3994.00,130.41
3993.00,130.40
3992.00,130.40
3991.00,130.40
3990.00,130.39
3989.00,130.39
3988.00,130.38
3987.00,130.38
3986.00,130.37
3985.00,130.36
3984.00,130.35
3983.00,130.35
3982.00,130.34
3981.00,130.33
3980.00,130.32
3979.00,130.31
3978.00,130.30
3977.00,130.29
3976.00,130.28
3975.00,130.26
3974.00,130.25
3973.00,130.24
3972.00,130.23
3971.00,130.22
3970.00,130.22
3969.00,130.21
3968.00,130.20
3967.00,130.20
3966.00,130.19
3965.00,130.19
3964.00,130.18
3963.00,130.18
3962.00,130.17
3961.00,130.17
3960.00,130.17
3959.00,130.17
3958.00,130.17
3957.00,130.17
3956.00,130.17
3955.00,130.17
3954.00,130.17
3953.00,130.17
3952.00,130.17
3951.00,130.17
3950.00,130.17
3949.00,130.17
3948.00,130.16
3947.00,130.16
3946.00,130.16
3945.00,130.15
3944.00,130.16
3943.00,130.16
3942.00,130.17
3941.00,130.17
3940.00,130.18
3939.00,130.18
3938.00,130.18
3937.00,130.17
3936.00,130.17
3935.00,130.16
3934.00,130.15
3933.00,130.14
3932.00,130.12
3931.00,130.11
3930.00,130.10
3929.00,130.09
3928.00,130.08
3927.00,130.07
3926.00,130.06
3925.00,130.06
3924.00,130.05
3923.00,130.04
3922.00,130.02
3921.00,130.01
3920.00,129.99
3919.00,129.98
3918.00,129.98
3917.00,129.98
3916.00,129.98
3915.00,129.98
3914.00,129.99
3913.00,130.00
3912.00,130.00
3911.00,130.00
3910.00,130.00
3909.00,129.99
3908.00,129.97
3907.00,129.94
3906.00,129.91
3905.00,129.88
3904.00,129.84
3903.00,129.81
3902.00,129.80
3901.00,129.80
3900.00,129.81
3899.00,129.82
3898.00,129.84
3897.00,129.87
3896.00,129.89
3895.00,129.91
3894.00,129.93
3893.00,129.94
3892.00,129.96
3891.00,129.96
3890.00,129.95
3889.00,129.93
3888.00,129.93
3887.00,129.93
3886.00,129.92
3885.00,129.90
3884.00,129.89
3883.00,129.89
3882.00,129.90
3881.00,129.90
3880.00,129.90
3879.00,129.90
3878.00,129.90
3877.00,129.90
3876.00,129.90
3875.00,129.89
3874.00,129.87
3873.00,129.85
3872.00,129.84
3871.00,129.83
3870.00,129.80
3869.00,129.77
3868.00,129.75
3867.00,129.75
3866.00,129.76
3865.00,129.75
3864.00,129.75
3863.00,129.76
3862.00,129.78
3861.00,129.79
3860.00,129.78
3859.00,129.76
3858.00,129.73
3857.00,129.71
3856.00,129.70
3855.00,129.69
3854.00,129.66
3853.00,129.64
3852.00,129.65
3851.00,129.69
3850.00,129.70
3849.00,129.70
3848.00,129.72
3847.00,129.75
3846.00,129.78
3845.00,129.80
3844.00,129.80
3843.00,129.78
3842.00,129.75
3841.00,129.72
3840.00,129.70
3839.00,129.69
3838.00,129.67
3837.00,129.66
3836.00,129.66
3835.00,129.67
3834.00,129.69
3833.00,129.71
3832.00,129.72
3831.00,129.73
3830.00,129.74
3829.00,129.76
3828.00,129.77
3827.00,129.76
3826.00,129.74
3825.00,129.71
3824.00,129.69
3823.00,129.67
3822.00,129.64
3821.00,129.61
3820.00,129.57
3819.00,129.56
3818.00,129.57
3817.00,129.58
3816.00,129.59
3815.00,129.59
3814.00,129.62
3813.00,129.65
3812.00,129.66
3811.00,129.65
3810.00,129.64
3809.00,129.64
3808.00,129.64
3807.00,129.62
3806.00,129.58
3805.00,129.54
3804.00,129.53
3803.00,129.53
3802.00,129.52
3801.00,129.50
3800.00,129.49
3799.00,129.51
3798.00,129.53
3797.00,129.54
3796.00,129.56
3795.00,129.58
3794.00,129.61
3793.00,129.64
3792.00,129.67
3791.00,129.68
3790.00,129.70
3789.00,129.71
3788.00,129.72
3787.00,129.72
3786.00,129.72
3785.00,129.71
3784.00,129.71
3783.00,129.69
3782.00,129.69
3781.00,129.68
3780.00,129.68
3779.00,129.68
3778.00,129.69
3777.00,129.70
3776.00,129.71
3775.00,129.71
3774.00,129.69
3773.00,129.69
3772.00,129.68
3771.00,129.68
3770.00,129.66
3769.00,129.64
3768.00,129.63
3767.00,129.63
3766.00,129.63
3765.00,129.62
3764.00,129.61
3763.00,129.60
3762.00,129.59
3761.00,129.59
3760.00,129.57
3759.00,129.56
3758.00,129.54
3757.00,129.52
3756.00,129.48
3755.00,129.44
3754.00,129.41
3753.00,129.38
3752.00,129.34
3751.00,129.31
3750.00,129.28
3749.00,129.25
3748.00,129.20
3747.00,129.18
3746.00,129.19
3745.00,129.21
3744.00,129.22
3743.00,129.22
3742.00,129.25
3741.00,129.26
3740.00,129.24
3739.00,129.22
3738.00,129.21
3737.00,129.20
3736.00,129.18
3735.00,129.17
3734.00,129.18
3733.00,129.20
3732.00,129.22
3731.00,129.23
3730.00,129.24
3729.00,129.26
3728.00,129.29
3727.00,129.30
3726.00,129.30
3725.00,129.30
3724.00,129.31
3723.00,129.31
3722.00,129.31
3721.00,129.32
3720.00,129.33
3719.00,129.34
3718.00,129.34
3717.00,129.34
3716.00,129.33
3715.00,129.31
3714.00,129.30
3713.00,129.28
3712.00,129.26
3711.00,129.25
3710.00,129.26
3709.00,129.29
3708.00,129.31
3707.00,129.33
3706.00,129.35
3705.00,129.38
3704.00,129.41
3703.00,129.44
3702.00,129.47
3701.00,129.50
3700.00,129.52
3699.00,129.55
3698.00,129.58
3697.00,129.61
3696.00,129.62
3695.00,129.64
3694.00,129.65
3693.00,129.64
3692.00,129.64
3691.00,129.64
3690.00,129.65
3689.00,129.67
3688.00,129.70
3687.00,129.73
3686.00,129.76
3685.00,129.80
3684.00,129.84
3683.00,129.87
3682.00,129.89
3681.00,129.89
3680.00,129.88
3679.00,129.85
3678.00,129.82
3677.00,129.80
3676.00,129.77
3675.00,129.73
3674.00,129.71
3673.00,129.70
3672.00,129.71
3671.00,129.72
3670.00,129.73
3669.00,129.75
3668.00,129.79
3667.00,129.83
3666.00,129.86
3665.00,129.87
3664.00,129.89
3663.00,129.91
3662.00,129.91
3661.00,129.90
3660.00,129.88
3659.00,129.86
3658.00,129.83
3657.00,129.81
3656.00,129.77
3655.00,129.72
3654.00,129.67
3653.00,129.61
3652.00,129.56
3651.00,129.50
3650.00,129.45
