Created as New Dataset,Sample 346 By Analyst Date Thursday, February 06 2025
cm-1,%T
4000.00,90.75
3999.00,90.75
3998.00,90.75
3997.00,90.75
3996.00,90.75
3995.00,90.75
3994.00,90.74
3993.00,90.74
3992.00,90.74
3991.00,90.74
3990.00,90.75
3989.00,90.75
3988.00,90.75
3987.00,90.75
3986.00,90.75
3985.00,90.75
3984.00,90.75
3983.00,90.75
3982.00,90.75
3981.00,90.75
3980.00,90.75
3979.00,90.75
3978.00,90.75
3977.00,90.75
3976.00,90.75
3975.00,90.75
3974.00,90.75
3973.00,90.75
3972.00,90.75
3971.00,90.75
3970.00,90.75
3969.00,90.75
3968.00,90.75
3967.00,90.75
3966.00,90.75
3965.00,90.75
3964.00,90.75
3963.00,90.75
3962.00,90.75
3961.00,90.75
3960.00,90.74
3959.00,90.74
3958.00,90.74
3957.00,90.74
3956.00,90.74
3955.00,90.74
3954.00,90.74
3953.00,90.74
3952.00,90.74
3951.00,90.74
3950.00,90.73
3949.00,90.73
3948.00,90.73
3947.00,90.73
3946.00,90.73
3945.00,90.73
3944.00,90.73
3943.00,90.73
3942.00,90.72
3941.00,90.71
3940.00,90.72
3939.00,90.72
3938.00,90.72
3937.00,90.73
3936.00,90.73
3935.00,90.73
3934.00,90.73
3933.00,90.74
3932.00,90.74
3931.00,90.74
3930.00,90.73
3929.00,90.74
3928.00,90.74
3927.00,90.74
3926.00,90.74
3925.00,90.74
3924.00,90.74
3923.00,90.74
3922.00,90.74
3921.00,90.74
3920.00,90.75
3919.00,90.75
3918.00,90.74
3917.00,90.74
3916.00,90.74
3915.00,90.74
3914.00,90.74
3913.00,90.74
3912.00,90.74
3911.00,90.74
3910.00,90.73
3909.00,90.74
3908.00,90.74
3907.00,90.74
3906.00,90.74
3905.00,90.74
3904.00,90.74
3903.00,90.74
3902.00,90.75
3901.00,90.75
3900.00,90.75
3899.00,90.74
3898.00,90.73
3897.00,90.72
3896.00,90.73
3895.00,90.73
3894.00,90.73
3893.00,90.72
3892.00,90.71
3891.00,90.70
3890.00,90.70
3889.00,90.70
3888.00,90.71
3887.00,90.72
3886.00,90.73
3885.00,90.73
3884.00,90.73
3883.00,90.74
3882.00,90.75
3881.00,90.74
3880.00,90.72
3879.00,90.71
3878.00,90.71
3877.00,90.73
3876.00,90.75
3875.00,90.75
3874.00,90.74
3873.00,90.72
3872.00,90.72
3871.00,90.73
3870.00,90.74
3869.00,90.74
3868.00,90.74
3867.00,90.75
3866.00,90.77
3865.00,90.77
3864.00,90.76
3863.00,90.74
3862.00,90.73
3861.00,90.73
3860.00,90.73
3859.00,90.73
3858.00,90.70
3857.00,90.66
3856.00,90.63
3855.00,90.64
3854.00,90.68
3853.00,90.69
3852.00,90.69
3851.00,90.70
3850.00,90.73
3849.00,90.74
3848.00,90.74
3847.00,90.73
3846.00,90.73
3845.00,90.73
3844.00,90.73
3843.00,90.73
3842.00,90.72
3841.00,90.71
3840.00,90.71
3839.00,90.71
3838.00,90.72
3837.00,90.73
3836.00,90.74
3835.00,90.74
3834.00,90.74
3833.00,90.73
3832.00,90.72
3831.00,90.71
3830.00,90.71
3829.00,90.72
3828.00,90.72
3827.00,90.73
3826.00,90.72
3825.00,90.72
3824.00,90.73
3823.00,90.76
3822.00,90.77
3821.00,90.76
3820.00,90.74
3819.00,90.71
3818.00,90.72
3817.00,90.73
3816.00,90.74
3815.00,90.73
