Created as New Dataset,Sample 350 By Analyst Date Thursday, February 06 2025
cm-1,%T
4000.00,107.52
3999.00,107.52
3998.00,107.52
3997.00,107.52
3996.00,107.51
3995.00,107.51
3994.00,107.51
3993.00,107.51
3992.00,107.51
3991.00,107.51
3990.00,107.51
3989.00,107.51
3988.00,107.51
3987.00,107.50
3986.00,107.50
3985.00,107.50
3984.00,107.50
3983.00,107.50
3982.00,107.50
3981.00,107.50
3980.00,107.50
3979.00,107.50
3978.00,107.49
3977.00,107.49
3976.00,107.49
3975.00,107.48
3974.00,107.48
3973.00,107.48
3972.00,107.47
3971.00,107.47
3970.00,107.47
3969.00,107.47
3968.00,107.47
3967.00,107.47
3966.00,107.47
3965.00,107.47
3964.00,107.47
3963.00,107.47
3962.00,107.47
3961.00,107.47
3960.00,107.47
3959.00,107.47
3958.00,107.47
3957.00,107.48
3956.00,107.48
3955.00,107.49
3954.00,107.48
3953.00,107.48
3952.00,107.48
3951.00,107.47
3950.00,107.46
3949.00,107.46
3948.00,107.45
3947.00,107.46
3946.00,107.46
3945.00,107.46
3944.00,107.46
3943.00,107.46
3942.00,107.46
3941.00,107.47
3940.00,107.47
3939.00,107.47
3938.00,107.48
3937.00,107.48
3936.00,107.47
3935.00,107.46
3934.00,107.45
3933.00,107.44
3932.00,107.43
3931.00,107.42
3930.00,107.42
3929.00,107.41
3928.00,107.42
3927.00,107.42
3926.00,107.41
3925.00,107.41
3924.00,107.40
3923.00,107.39
3922.00,107.37
3921.00,107.35
3920.00,107.34
3919.00,107.34
3918.00,107.34
3917.00,107.35
3916.00,107.36
3915.00,107.37
3914.00,107.38
3913.00,107.39
3912.00,107.40
3911.00,107.41
3910.00,107.41
3909.00,107.39
3908.00,107.36
3907.00,107.33
3906.00,107.29
3905.00,107.24
3904.00,107.20
3903.00,107.17
3902.00,107.15
3901.00,107.15
3900.00,107.17
3899.00,107.21
3898.00,107.26
3897.00,107.30
3896.00,107.32
3895.00,107.33
3894.00,107.34
3893.00,107.34
3892.00,107.34
3891.00,107.33
3890.00,107.32
3889.00,107.30
3888.00,107.28
3887.00,107.28
3886.00,107.30
3885.00,107.31
3884.00,107.29
3883.00,107.26
3882.00,107.23
3881.00,107.25
3880.00,107.28
3879.00,107.31
3878.00,107.32
3877.00,107.31
3876.00,107.30
3875.00,107.30
3874.00,107.30
3873.00,107.28
3872.00,107.25
3871.00,107.22
3870.00,107.21
3869.00,107.21
3868.00,107.21
3867.00,107.19
3866.00,107.18
3865.00,107.20
3864.00,107.23
3863.00,107.25
3862.00,107.25
3861.00,107.26
3860.00,107.27
3859.00,107.28
3858.00,107.27
3857.00,107.25
3856.00,107.23
3855.00,107.20
3854.00,107.18
3853.00,107.17
3852.00,107.16
3851.00,107.14
3850.00,107.15
3849.00,107.20
3848.00,107.27
3847.00,107.32
3846.00,107.34
3845.00,107.33
3844.00,107.31
3843.00,107.28
3842.00,107.25
3841.00,107.22
3840.00,107.20
3839.00,107.19
3838.00,107.19
3837.00,107.18
3836.00,107.16
3835.00,107.15
3834.00,107.16
3833.00,107.19
3832.00,107.23
3831.00,107.27
3830.00,107.29
3829.00,107.29
3828.00,107.29
3827.00,107.28
3826.00,107.27
3825.00,107.24
